brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Bvlgari,Bvlgari Man Black Orient,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Black-Orient-39256.html,homme,Eau de Parfum,2016,"leather;oud;warm spicy;rum;animalic;rose;tuberose;aromatic;f_gender","Rhum;Cardamome","Rose de Taïf;Tubéreuse","Cuir;Oud",,,,,,,,,,4.47
Bvlgari,Bvlgari Man Extreme,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Extreme-17373.html,homme,Eau de Parfum,2013,"citrus;aromatic;woody;green;fresh spicy;warm spicy;amber;floral;f_gender","Jus de cactus;Bergamote de Calabre;Pamplemousse rose","Cardamome du Guatémala;Freesia;Ambre","Vétiver de Haïti;Notes boisées;Benjoin",,modéré (e),modéré (e),,,,,,,4.17
Bvlgari,Bvlgari Man Extrême All Black Editions,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Extreme-All-Black-Editions-33650.html,homme,Eau de Parfum,2015,"citrus;woody;green;aromatic;floral;fresh spicy;warm spicy;amber;f_gender","Jus de cactus;Bergamote;Pamplemousse rose","Freesia;Cardamome;Ambre","Notes boisées;Vétiver de Haïti;Benjoin",,modéré (e),modéré (e),,,,,,,4.41
Bvlgari,Bvlgari Man Glacial Essence,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Glacial-Essence-62569.html,homme,Eau de Parfum,2020,"woody;fresh spicy;aromatic;powdery;musky;herbal;iris;fresh;f_gender","Baies de genévrier;Gingembre;Géranium","Bois de santal;Armoise;Racine d'iris","Clearwood;Musc;Cèdre",,modéré (e),modéré (e),,,,,,,3.81
Bvlgari,Bvlgari Man In Black,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-In-Black-26358.html,homme,Eau de Parfum,2014,"warm spicy;woody;leather;rum;amber;tobacco;sweet;vanilla;f_gender","Epices;Rhum;Tabac","Cuir;Iris;Tubéreuse","Fève de tonka;Gaïac;Benjoin",,,,,,,,,,4.32
Bvlgari,Bvlgari Man In Black Eau de Parfum Intense,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-In-Black-Eau-de-Parfum-Intense-33651.html,homme,Eau de Parfum,2015,"warm spicy;woody;leather;amber;rum;vanilla;iris;animalic;f_gender","Epices;Rhum","Cuir;Iris;Tubéreuse","Gaïac;Fève de tonka;Benjoin",,longue tenue,modéré (e),,,,,,,4.41
Bvlgari,Bvlgari Man In Black Essence,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-In-Black-Essence-46312.html,homme,Eau de Parfum,2017,"warm spicy;amber;woody;rum;musky;floral;balsamic;powdery;f_gender","Epices;Rhum","Fleurs;Musc","Notes orientales;Gaïac;Résine",,,,,,,,,,4.45
Bvlgari,Bvlgari Man In Black Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-In-Black-Parfum-91103.html,homme,Eau de Parfum,2024,"warm spicy;woody;amber;iris;aromatic;balsamic;tuberose;powdery;f_gender","Epices;Élémi","Iris;Tubéreuse","Notes boisées sombres;Benjoin de Siam",,,,,,,,,,4.16
Bvlgari,Bvlgari Man Rain Essence,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Rain-Essence-79335.html,homme,Eau de Parfum,2023,"musky;floral;citrus;ozonic;green;powdery;aquatic;woody;f_gender","Thé vert;Orange","Lotier d'Égypte;Musc","Gaïac;Ambre",,,,,,,,,,4.03
Bvlgari,Bvlgari Man Terrae Essence,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Terrae-Essence-68293.html,homme,Eau de Parfum,2021,"earthy;citrus;woody;aromatic;amber;iris;powdery;green;f_gender","Cédrat;Calamansi","Vétiver;Racine d'iris","Notes terreuses;Styrax",,modéré (e),modéré (e),,,,,,,3.86
Bvlgari,Bvlgari Man The Silver Limited Edition,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-The-Silver-Limited-Edition-14172.html,homme,Eau de Parfum,2011,"woody;amber;earthy;floral;aromatic;honey;musky;powdery;f_gender",,,,,,,,,,,,,4.09
Bvlgari,Bvlgari Man Wood Essence,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Wood-Essence-50602.html,homme,Eau de Parfum,2018,"woody;aromatic;citrus;amber;fresh spicy;fresh;warm spicy;earthy;f_gender","Agrumes sucrés;Zeste de citron;Feuille de coriandre","Cyprès;Cèdre;Vétiver",Benjoin,,longue tenue,discret,,,,,,,3.92
Bvlgari,Bvlgari Man Wood Essence Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Wood-Essence-Parfum-126704.html,homme,Eau de Parfum,2026,"woody;aromatic;fresh spicy;soft spicy;earthy;patchouli;herbal;powdery;f_gender","Coriandre;Poivre du Sichuan","Cyprès;Bois de cachemire","Cèdre;Patchouli;Vétiver;Gaïac",,,,,,,,,,4.15
Bvlgari,Bvlgari Man Wood Neroli,https://www.fragrantica.fr/parfum/Bvlgari/Bvlgari-Man-Wood-Neroli-55688.html,homme,Eau de Parfum,2019,"citrus;white floral;woody;fresh spicy;amber;animalic;aromatic;musky;f_gender","Néroli;Bergamote","Fleur d'oranger;Cèdre de Virginie;Huile essentielle de cypriol","Notes boisées;Musc blanc;Ambre gris;Ambre;Cuir",,,,,,,,,,4.14
Bvlgari,Man Black Cologne,https://www.fragrantica.fr/parfum/Bvlgari/Man-Black-Cologne-38188.html,homme,Eau de Parfum,2016,"amber;white floral;citrus;woody;rum;green;warm spicy;tuberose;f_gender","Rhum;Agrumes;Notes vertes","Fleur d'oranger;Tubéreuse","Ambre;Benjoin;Bois de santal;Musc",,,,,,,,,,4.18
Bvlgari,L'Opera Grandiosa,https://www.fragrantica.fr/parfum/Bvlgari/L-Opera-Grandiosa-71830.html,unisexe,Eau de Parfum,2021,"rose;musky;floral;powdery;citrus;animalic;sweet;aquatic",,,,"Rose;Musc;Magnolia",,,,,,,,,5.00
Bvlgari,Murano Amarena,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Amarena-51279.html,femme,Eau de Parfum,2018,"cherry;rose;tuberose;powdery;white floral;woody;sweet;fruity;f_gender",,,,,,,,,,,,,4.11
Bvlgari,Murano Calaluna,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Calaluna-51280.html,femme,Eau de Parfum,2018,"powdery;warm spicy;lactonic;woody;iris;floral;aromatic;fruity;f_gender",,,,"Lait;Cardamome;Iris;Héliotrope;Bois de santal;Poire;Ambrette",médiocre,énorme,,,,,,,4.09
Bvlgari,Murano Lazulia,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Lazulia-51281.html,femme,Extrait de Parfum,2018,"amber;white floral;smoky;balsamic;oud;animalic;warm spicy;floral;f_gender",Jasmin,Encens,"Ambre gris;Oud",,,,,,,,,,4.75
Bvlgari,Murano Noorah,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Noorah-51278.html,femme,Eau de Parfum,2018,"warm spicy;sweet;woody;honey;vanilla;aromatic;cinnamon;tobacco;f_gender",,,,,,,,,,,,,3.67
Bvlgari,Murano Selima,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Selima-51284.html,femme,Eau de Parfum,2018,"warm spicy;sweet;rose;earthy;fruity;woody;metallic;leather;f_gender",,,,"Dattes;Rose;Safran;Epices;Huile essentielle de cypriol",longue tenue,puissant,,,,,,,4.56
Bvlgari,Murano Zahira,https://www.fragrantica.fr/parfum/Bvlgari/Murano-Zahira-51282.html,femme,Eau de Parfum,2018,"warm spicy;yellow floral;woody;cinnamon;amber;sweet;powdery;balsamic;f_gender",,,,,,,,,,,,,2.67
Bvlgari,Goldea,https://www.fragrantica.fr/parfum/Bvlgari/Goldea-31538.html,femme,Eau de Parfum,2015,"sweet;white floral;woody;yellow floral;amber;musky;fruity;patchouli;f_gender","Musc;Framboise;Fleur d'oranger;Bergamote","Ylang-ylang;Musc;Jasmin","Ambre;Musc;Patchouli;Papyrus",,modéré (e),modéré (e),,,,,,,3.79
Bvlgari,Goldea The Roman Night,https://www.fragrantica.fr/parfum/Bvlgari/Goldea-The-Roman-Night-45241.html,femme,Eau de Parfum,2017,"white floral;fruity;musky;woody;floral;rose;earthy;fresh spicy;f_gender","Mûre (murier);Poivre noir;Bergamote","Jasmin de nuit;Pivoine;Tubéreuse;Rose","Musc noir;Patchouli;Vétiver;Mousse",,,,,,,,,,3.88
Bvlgari,Goldea The Roman Night Absolute,https://www.fragrantica.fr/parfum/Bvlgari/Goldea-The-Roman-Night-Absolute-51101.html,femme,Eau de Parfum,2018,"white floral;fruity;sweet;vanilla;patchouli;musky;earthy;woody;f_gender","Prune;Fleur d'oranger","Vanille de Madagascar;Jasmin Sambac","Patchouli;Musc noir;Mousse",,,,,,,,,,3.88
Bvlgari,Rose Goldea,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Goldea-39834.html,femme,Eau de Parfum,2016,"rose;floral;woody;musky;fresh;powdery;fresh spicy;white floral;f_gender",,,,,,,,,,,,,3.94
Bvlgari,Rose Goldea Blossom Delight,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Goldea-Blossom-Delight-55754.html,femme,Eau de Parfum,2019,"rose;green;white floral;musky;floral;tropical;ozonic;powdery;f_gender","Papaye;Feuille de violette;Jasmin","Rose;Feuille de rose;Muguet","Rose de Bulgarie;Musc blanc;Ambre",,,,,,,,,,3.96
Bvlgari,Rose Goldea Blossom Delight Eau de Toilette,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Goldea-Blossom-Delight-Eau-de-Toilette-72226.html,femme,Eau de Parfum,2022,"rose;floral;fresh;citrus;musky;white floral;powdery;green;f_gender","Pamplemousse;Muguet","Rose;Pivoine","Musc blanc;Cèdre",,,,,,,,,,3.91
Bvlgari,Rose Goldea Jacky Tsai Edition,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Goldea-Jacky-Tsai-Edition-51935.html,femme,Eau de Parfum,2018,"rose;woody;floral;powdery;musky;fresh spicy;fruity;fresh;f_gender","Rose;Grenade;Musc;Bergamote","Rose de Damas;Pivoine;Jasmin;Pêche","Musc;Vanille;Bois de santal;Résine oliban",,faible,modéré (e),,,,,,,4.45
Bvlgari,Rose Goldea Kathleen Kye Edition,https://www.fragrantica.fr/parfum/Bvlgari/Rose-Goldea-Kathleen-Kye-Edition-64818.html,femme,Eau de Parfum,2021,"rose;floral;citrus;fresh spicy;woody;powdery;musky;fresh;f_gender","Rose;Bergamote;Musc;Grenade","Rose de Damas;Pivoine;Jasmin;Pêche","Musc;Vanille;Bois de santal;Résine oliban",,modéré (e),modéré (e),,,,,,,4.46
Bvlgari,Amarena,https://www.fragrantica.fr/parfum/Bvlgari/Amarena-27387.html,femme,Eau de Parfum,2014,"cherry;rose;powdery;sweet;tuberose;fruity;woody;white floral;f_gender","Cerise;Grenade;Tubéreuse",Rose,Notes poudrées,,faible,discret,,,,,,,3.95
Bvlgari,Amunae,https://www.fragrantica.fr/parfum/Bvlgari/Amunae-102120.html,unisexe,Eau de Parfum,2025,"musky;white floral;aldehydic;fresh;woody;floral;amber;powdery",,,,,,,,,,,,,3.91
Bvlgari,Ashlemah,https://www.fragrantica.fr/parfum/Bvlgari/Ashlemah-27386.html,femme,Eau de Parfum,2014,"powdery;violet;lavender;floral;vanilla;aromatic;almond;fresh spicy;f_gender",,,,"Violette;Lavande;Héliotrope",longue tenue,énorme,,,,,,,4.19
Bvlgari,Astrea,https://www.fragrantica.fr/parfum/Bvlgari/Astrea-66121.html,femme,Extrait de Parfum,2021,"white floral;honey;leather;warm spicy;floral;metallic;sweet;musky;f_gender",,,,,,,,,,,,,4.43
Bvlgari,Calaluna,https://www.fragrantica.fr/parfum/Bvlgari/Calaluna-27390.html,femme,Eau de Parfum,2014,"powdery;lactonic;iris;warm spicy;woody;floral;aromatic;musky;f_gender",,,,"Lait;Iris blanc;Cardamome;Héliotrope;Ambrette;Bois de santal;Poire",,,,,,,,,4.15
Bvlgari,Coralia,https://www.fragrantica.fr/parfum/Bvlgari/Coralia-56215.html,femme,Eau de Parfum,2019,"floral;animalic;soft spicy;fruity;leather;musky;iris;powdery;f_gender","Poivre rose;Mandarine","Osmanthus;Cuir;Racine d'iris","Ambre gris;Musc",,modéré (e),puissant,,,,,,,3.84
Bvlgari,Desiria,https://www.fragrantica.fr/parfum/Bvlgari/Desiria-100149.html,femme,Eau de Parfum,2015,"musky;floral;powdery;rose;citrus;animalic;sweet;aquatic;f_gender",Rose,Magnolia,Musc,,,,,,,,,,4.20
Bvlgari,Erea,https://www.fragrantica.fr/parfum/Bvlgari/Erea-59753.html,femme,Extrait de Parfum,2020,"vanilla;warm spicy;amber;aromatic;fresh spicy;powdery;balsamic;sweet;f_gender",Cardamome,Résine oliban,Vanille de Madagascar,,longue tenue,puissant,,,,,,,4.06
Bvlgari,Lilaia,https://www.fragrantica.fr/parfum/Bvlgari/Lilaia-27385.html,femme,Eau de Parfum,2014,"aromatic;green;fresh spicy;balsamic;citrus;terpenic;woody;fresh;f_gender",,,,"Lentisque;Maté;Menthe;Orange",,,,,,,,,3.81
Bvlgari,Maravilla,https://www.fragrantica.fr/parfum/Bvlgari/Maravilla-27389.html,femme,Extrait de Parfum,2014,"citrus;white floral;patchouli;woody;fruity;sweet;warm spicy;earthy;f_gender",,,,,,,,,,,,,4.06
Bvlgari,Noorah,https://www.fragrantica.fr/parfum/Bvlgari/Noorah-27388.html,femme,Eau de Parfum,2014,"sweet;warm spicy;woody;iris;tobacco;vanilla;powdery;earthy;f_gender",,,,"Iris;Tabac;Chêne;Benjoin;Miel;Vanille;Férule gommeuse;Cardamome;Pain d'épices;Patchouli",,,,,,,,,3.95
Bvlgari,Sahare,https://www.fragrantica.fr/parfum/Bvlgari/Sahare-90576.html,unisexe,Eau de Parfum,2024,"amber;citrus;fresh spicy;rose;aromatic;warm spicy;animalic;balsamic","Citron;Bergamote","Rose de Taïf;Poivre noir","Ambre gris;Myrrhe",,,,,,,,,,4.25
Bvlgari,Desiria,https://www.fragrantica.fr/parfum/Bvlgari/Desiria-33622.html,femme,Eau de Parfum,2016,"floral;rose;musky;citrus;powdery;animalic;aquatic;ozonic;f_gender",,,,"Magnolia;Rose;Musc",longue tenue,modéré (e),,,,,,,4.19
Bvlgari,Irina,https://www.fragrantica.fr/parfum/Bvlgari/Irina-33621.html,femme,Eau de Parfum,2016,"floral;musky;white floral;citrus;powdery;animalic;aquatic;ozonic;f_gender",,,,"Magnolia;Musc;Jasmin",,,,,,,,,4.25
Bvlgari,Splendia,https://www.fragrantica.fr/parfum/Bvlgari/Splendia-33620.html,femme,Eau de Parfum,2016,"floral;mossy;yellow floral;earthy;citrus;green;woody;aromatic;f_gender",,,,"Magnolia;Narcisse;Mousse de chêne",,,,,,,,,3.90
Bvlgari,Ambero,https://www.fragrantica.fr/parfum/Bvlgari/Ambero-41224.html,homme,Eau de Parfum,2016,"fresh spicy;amber;warm spicy;metallic;fresh;soft spicy;leather;tobacco;f_gender",,,,"Résine oliban;Safran;Gingembre;Poivre rose",,,,,,,,,4.17
Bvlgari,Azaran,https://www.fragrantica.fr/parfum/Bvlgari/Azaran-66122.html,homme,Eau de Parfum,2021,"leather;woody;animalic;warm spicy;beeswax;metallic;citrus;honey;f_gender","Safran;Bergamote","Thé vert;Cèdre","Cuir;Cire d'abeille;Notes boisées",,,,,,,,,,4.24
Bvlgari,Garanat,https://www.fragrantica.fr/parfum/Bvlgari/Garanat-41219.html,homme,Eau de Parfum,2016,"rose;amber;smoky;balsamic;warm spicy;floral;woody;citrus;f_gender",,,,"Rose de Damas;Rose;Encens",,,,,,,,,4.14
Bvlgari,Gyan,https://www.fragrantica.fr/parfum/Bvlgari/Gyan-41221.html,homme,Eau de Parfum,2016,"patchouli;white floral;warm spicy;amber;balsamic;woody;smoky;earthy;f_gender",,,,,,,,,,,,,4.48
Bvlgari,Kobraa,https://www.fragrantica.fr/parfum/Bvlgari/Kobraa-59754.html,homme,Eau de Parfum,2020,"fresh spicy;amber;aromatic;oud;warm spicy;rose;herbal;woody;f_gender",Géranium,Résine oliban,Oud,,,,,,,,,,4.36
Bvlgari,Le Gemme Empyr,https://www.fragrantica.fr/parfum/Bvlgari/Le-Gemme-Empyr-69493.html,homme,Eau de Parfum,2021,"woody;fresh spicy;fresh;amber;powdery;warm spicy;balsamic;citrus;f_gender",Gingembre,Gingembre,"Bois de santal;Ciste",,,,,,,,,,3.82
Bvlgari,Le Gemme Orom,https://www.fragrantica.fr/parfum/Bvlgari/Le-Gemme-Orom-72618.html,homme,Eau de Parfum,2022,"vanilla;oud;amber;warm spicy;balsamic;powdery;fresh spicy;sweet;f_gender",Vanille bourbon,Benjoin de Siam,Oud,,,,,,,,,,4.47
Bvlgari,Le Gemme Tygar Extrait,https://www.fragrantica.fr/parfum/Bvlgari/Le-Gemme-Tygar-Extrait-120377.html,unisexe,Eau de Parfum,2025,"amber;citrus;balsamic;animalic;fresh spicy;fresh;woody;aromatic",,,,"Pamplemousse;Ambre gris;Ambre;Agrumes;Baumier du Pérou",,,,,,,,,4.21
Bvlgari,Malakeos,https://www.fragrantica.fr/parfum/Bvlgari/Malakeos-41223.html,homme,Eau de Parfum,2016,"fresh spicy;lavender;aromatic;woody;mossy;earthy;herbal;musky;f_gender",,,,"Lavande;Mousse de chêne;Géranium;Gaïac;Musc",,,,,,,,,4.20
Bvlgari,Onekh,https://www.fragrantica.fr/parfum/Bvlgari/Onekh-41220.html,homme,Eau de Parfum,2016,"leather;amber;warm spicy;animalic;smoky;musky;woody;balsamic;f_gender",,,,"Cuir;Epices;Ciste",,,,,,,,,4.31
Bvlgari,Tygar,https://www.fragrantica.fr/parfum/Bvlgari/Tygar-41222.html,homme,Eau de Parfum,2016,"citrus;musky;amber;fresh spicy;aromatic;woody;earthy;fresh;f_gender",Pamplemousse,"Gingembre;Ambrette","Ambroxan;Musc;Vétiver;Patchouli",,,,,,,,,,4.45
Bvlgari,Tygar x Refik Anadol,https://www.fragrantica.fr/parfum/Bvlgari/Tygar-x-Refik-Anadol-108062.html,homme,Eau de Parfum,2025,"musky;amber;citrus;fresh spicy;floral;powdery;aromatic;fresh;f_gender",Pamplemousse,"Ambrette;Gingembre","Ambroxan;Musc;Vétiver;Patchouli",,,,,,,,,,4.28
Bvlgari,Falkar,https://www.fragrantica.fr/parfum/Bvlgari/Falkar-53560.html,homme,Eau de Parfum,2019,"woody;oud;fresh spicy;warm spicy;musky;amber;powdery;earthy;f_gender","Noix de muscade;Cannelle","Huile essentielle de cypriol;Résine oliban","Oud;Musc noir;Safran",,,,,,,,,,4.39
Bvlgari,Opalon,https://www.fragrantica.fr/parfum/Bvlgari/Opalon-53561.html,homme,Eau de Parfum,2019,"fresh spicy;citrus;musky;aromatic;amber;animalic;white floral;fresh;f_gender","Néroli;Gingembre","Citronnelle;Géranium","Musc blanc;Ambre gris",,,,,,,,,,4.49
Bvlgari,Yasep,https://www.fragrantica.fr/parfum/Bvlgari/Yasep-53562.html,homme,Eau de Parfum,2019,"woody;citrus;musky;powdery;aromatic;balsamic;fresh spicy;warm spicy;f_gender","Mandarine de Sicile;Poivre du Sichuan","Bois de santal;Cèdre","Musc;Amyris;Vétiver",,,,,,,,,,4.22
Bvlgari,Lazulia,https://www.fragrantica.fr/parfum/Bvlgari/Lazulia-32690.html,femme,Eau de Parfum,2015,"white floral;amber;oud;smoky;balsamic;warm spicy;floral;fresh spicy;f_gender",Jasmin,Encens,Oud,,,,,,,,,,4.09
Bvlgari,Selima,https://www.fragrantica.fr/parfum/Bvlgari/Selima-32691.html,femme,Eau de Parfum,2015,"warm spicy;sweet;rose;fruity;metallic;leather;floral;honey;f_gender",,,,"Epices;Dattes;Rose;Safran",,,,,,,,,3.92
Bvlgari,Zahira,https://www.fragrantica.fr/parfum/Bvlgari/Zahira-32689.html,femme,Eau de Parfum,2015,"warm spicy;yellow floral;cinnamon;amber;sweet;woody;vanilla;balsamic;f_gender",Cannelle,Ylang-ylang,Benjoin,,,,,,,,,,4.25
Bvlgari,Nylaia,https://www.fragrantica.fr/parfum/Bvlgari/Nylaia-49146.html,femme,Eau de Parfum,2018,"iris;amber;powdery;woody;musky;earthy;floral;vanilla;f_gender","Hedione;Poivre rose;Pêche;Bergamote","Iris;Jasmin Sambac","Racine d'iris;Benjoin de Siam;Ambre gris;Musc blanc;Vanille;Amberwood;Iso E Super;Bois de santal;Ambrette",,,,,,,,,,4.09
Bvlgari,Rubinia,https://www.fragrantica.fr/parfum/Bvlgari/Rubinia-49147.html,femme,Eau de Parfum,2018,"vanilla;warm spicy;balsamic;woody;powdery;violet;white floral;sweet;f_gender",Mandarine de Sicile,"Baume de copaïba;Bois de santal;Jasmin;Fleur d'oranger","Vanille;Fève de tonka;Violette;Safran;Oud",,,,,,,,,,3.81
Bvlgari,Veridia,https://www.fragrantica.fr/parfum/Bvlgari/Veridia-49148.html,femme,Eau de Parfum,2018,"aromatic;amber;woody;warm spicy;vanilla;musky;green;powdery;f_gender","Férule gommeuse;Angélique;Sauge;Cyprès;Bergamote;Orange","Encens;Jasmin;Poivre","Vanille bourbon;Chocolat noir;Patchouli;Amberwood",,,,,,,,,,4.13
Bvlgari,Omnia,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-151.html,femme,Eau de Parfum,2003,"warm spicy;fresh spicy;woody;sweet;lactonic;aromatic;cinnamon;citrus;f_gender","Gingembre;Cardamome;Poivre;Safran;Mandarine","Masala chai;Noix de muscade;Cannelle;Amande;Clou de girofle;Lotus","Chocolat blanc;Bois de santal;Notes boisées;Fève de tonka;Gaïac",,,,,,,,,,4.05
Bvlgari,Omnia Amethyste,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Amethyste-780.html,femme,Eau de Parfum,2006,"powdery;iris;vanilla;woody;almond;floral;green;violet;f_gender","Notes vertes;Pamplemousse rose","Iris;Rose de Bulgarie","Héliotrope;Notes boisées",,,,,,,,,,3.97
Bvlgari,Omnia by Mary Katrantzou,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-by-Mary-Katrantzou-66356.html,femme,Eau de Parfum,2021,"white floral;citrus;green;woody;sweet;fresh;musky;lactonic;f_gender","Feuille de figuier;Mandarine","Fleur d'oranger;Gardénia","Bois blancs;Musc",,,,,,,,,,3.56
Bvlgari,Omnia Coral,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Coral-14297.html,femme,Eau de Parfum,2012,"floral;woody;fresh spicy;fruity;musky;citrus;aquatic;powdery;f_gender","Bergamote;Baies de goji","Grenade;Hibiscus;Nénuphar","Musc;Cèdre de Virginie",,,,,,,,,,3.96
Bvlgari,Omnia Crystalline,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Crystalline-152.html,femme,Eau de Parfum,2005,"woody;floral;musky;green;aquatic;ozonic;fruity;fresh;f_gender","Bambou;Poire","Lotus;Thé;Cannelle de Chine","Musc;Gaïac;Mousse de chêne",,,,,,,,,,4.03
Bvlgari,Omnia Crystalline Eau de Parfum,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Crystalline-Eau-de-Parfum-18894.html,femme,Eau de Parfum,2013,"powdery;floral;musky;vanilla;woody;amber;iris;citrus;f_gender","Lotus;Mandarine","Héliotrope;Racine d'iris","Musc;Benjoin de Siam;Bois de santal",,,,,,,,,,4.04
Bvlgari,Omnia Crystalline Eau de Parfum (2024),https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Crystalline-Eau-de-Parfum-2024-96876.html,femme,Eau de Parfum,2024,"floral;musky;aquatic;fruity;ozonic;powdery;green;white floral;f_gender","Poire Nashi;Mandarine verte","Lotus;Thé vert;Jasmin","Musc;Bois de santal",,,,,,,,,,4.00
Bvlgari,Omnia Golden Citrine,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Golden-Citrine-59405.html,femme,Eau de Parfum,2020,"yellow floral;sweet;woody;white floral;citrus;fruity;amber;floral;f_gender","Pêche blanche;Mandarine de Sicile","Ylang-ylang;Jasmin","Benjoin;Cèdre",,,,,,,,,,3.59
Bvlgari,Omnia Paraiba,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Paraiba-32093.html,femme,Eau de Parfum,2015,"fruity;tropical;sweet;citrus;fresh;floral;white floral;cacao;f_gender","Fruit de la passion;Bigarade","Passiflore;Gardénia","Vétiver;Cosse de cacao",,,,,,,,,,3.93
Bvlgari,Omnia Pink Sapphire,https://www.fragrantica.fr/parfum/Bvlgari/Omnia-Pink-Sapphire-48709.html,femme,Eau de Parfum,2018,"citrus;floral;powdery;musky;sweet;fresh spicy;tropical;woody;f_gender","Pomelo;Pamplemousse rose;Poivre rose","Frangipanier;Fleur de tiaré;Pêche;Rose","Musc;Violette;Vanille;Notes boisées;Bois de santal;Racine d'iris",,,,,,,,,,3.66
Bvlgari,Polychroma Astrae,https://www.fragrantica.fr/parfum/Bvlgari/Polychroma-Astrae-113060.html,unisexe,Eau de Parfum,2025,"white floral;rose;amber;floral;tuberose;woody;balsamic;animalic",,"Rose;Jasmin Sambac;Tubéreuse","Résines;Bois précieux;Encens;Bois de santal;Oud",,,,,,,,,,3.78
Bvlgari,Polychroma Fortunae,https://www.fragrantica.fr/parfum/Bvlgari/Polychroma-Fortunae-113058.html,unisexe,Eau de Parfum,2025,"woody;oud;amber;white floral;rose;fresh spicy;tuberose;balsamic",,"Rose;Jasmin Sambac;Tubéreuse","Oud;Bois précieux;Encens;Résines;Bois de santal",,,,,,,,,,3.59
Bvlgari,Polychroma Vitae,https://www.fragrantica.fr/parfum/Bvlgari/Polychroma-Vitae-113059.html,unisexe,Eau de Parfum,2025,"white floral;tuberose;amber;woody;rose;animalic;floral;fresh spicy",,"Tubéreuse;Jasmin Sambac;Rose","Encens;Bois précieux;Bois de santal;Résines;Oud",,,,,,,,,,4.00
Bvlgari,Splendida Iris d'Or,https://www.fragrantica.fr/parfum/Bvlgari/Splendida-Iris-d-Or-43950.html,femme,Eau de Parfum,2017,"powdery;iris;green;woody;yellow floral;ozonic;earthy;aquatic;f_gender","Notes vertes;Bergamote","Iris;Mimosa","Feuille de violette;Racine d'iris;Bois de santal;Fève de tonka;Vétiver",,,,,,,,,,3.97
